Time, Voltage, Temperature 
388685,1.1032226,46.81
388864,1.0903319,46.81
389047,1.0927489,46.81
389231,1.0919433,46.81
389407,1.0991943,46.81
389588,1.1008056,46.81
389763,1.1,46.88
389941,1.0927489,46.88
390129,1.0895262,46.88
390311,1.0911375,46.88
390577,1.1032226,46.88
390757,1.1008056,46.88
390936,1.0927489,46.88
391120,1.0871091,46.88
391306,1.0879148,46.94
391487,1.0943602,46.94
391680,1.0879148,46.94
391860,1.0927489,46.94
392041,1.0911375,46.94
392222,1.1,46.94
392399,1.0863035,46.94
392584,1.0967772,46.94
392773,1.0991943,47.0
392955,1.0935546,47.0
393217,1.0887204,47.0
393404,1.0863035,47.0
393588,1.0871091,47.0
393779,1.0871091,47.0
393966,1.0911375,47.0
394146,1.0871091,47.06
394330,1.0895262,47.06
394517,1.0879148,47.06
394700,1.0935546,47.06
394894,1.0903319,47.06
395075,1.0846921,47.06
395255,1.0903319,47.06
395444,1.0830808,47.06
395622,1.0863035,47.12
395901,1.0854978,47.12
396087,1.0854978,47.12
396269,1.0951658,47.12
396454,1.0935546,47.12
396634,1.0871091,47.12
396816,1.0879148,47.12
396994,1.0927489,47.12
397180,1.0854978,47.12
397367,1.0871091,47.12
397555,1.0830808,47.12
397744,1.0911375,47.19
397929,1.0806637,47.19
398111,1.0838865,47.19
398297,1.0871091,47.19
398568,1.0863035,47.25
398757,1.0895262,47.25
398938,1.0830808,47.25
399126,1.0887204,47.25
399307,1.0871091,47.25
399537,1.0830808,47.25
399715,1.0887204,47.25
399880,1.0887204,47.25
400045,1.0790523,47.31
400211,1.0830808,47.31
400380,1.0838865,47.31
400551,1.0790523,47.31
400721,1.0830808,47.38
400883,1.0814694,47.38
401131,1.0846921,47.38
401295,1.0790523,47.38
401462,1.0830808,47.38
401635,1.0806637,47.38
401804,1.0806637,47.38
401971,1.0846921,47.38
402151,1.0846921,47.44
402320,1.0830808,47.44
402485,1.0766354,47.44
402652,1.0814694,47.44
402813,1.0758298,47.44
402976,1.075024,47.44
403141,1.0879148,47.44
403309,1.0846921,47.44
403571,1.0846921,47.5
403737,1.0806637,47.5
403911,1.0734126,47.5
404076,1.075024,47.5
404243,1.0782467,47.5
404419,1.0766354,47.5
404590,1.0822752,47.5
404766,1.0806637,47.5
404933,1.0766354,47.5
405104,1.0726069,47.5
405276,1.0854978,47.5
405447,1.0742183,47.5
405616,1.0742183,47.56
405784,1.0782467,47.56
406046,1.0798581,47.56
406211,1.0806637,47.62
406382,1.0814694,47.62
406548,1.075024,47.62
406716,1.0766354,47.62
406890,1.0734126,47.62
407061,1.0734126,47.69
407228,1.0798581,47.69
407396,1.075024,47.69
407562,1.0766354,47.69
407736,1.0726069,47.69
407910,1.0734126,47.69
408079,1.0734126,47.69
408262,1.07019,47.69
408517,1.0774411,47.75
408687,1.0822752,47.75
408859,1.067773,47.75
409027,1.0734126,47.75
409201,1.0734126,47.75
409379,1.0766354,47.75
409554,1.0718013,47.75
409722,1.0766354,47.75
409896,1.0685786,47.75
410068,1.0790523,47.75
410244,1.075024,47.75
410419,1.0581048,47.75
410590,1.07019,47.81
410759,1.0685786,47.81
411020,1.0742183,47.81
411196,1.0709956,47.81
411380,1.0790523,47.81
411552,1.067773,47.81
411720,1.0758298,47.81
411899,1.0685786,47.81
412070,1.0709956,47.81
412248,1.0669672,47.81
412426,1.0726069,47.81
412597,1.075024,47.81
412772,1.0726069,47.81
412942,1.075024,47.81
413110,1.0693843,47.81
413282,1.067773,47.81
413544,1.0669672,47.81
413723,1.07019,47.81
413896,1.07019,47.88
414070,1.067773,47.88
414242,1.0693843,47.88
414417,1.0709956,47.88
414594,1.0766354,47.88
414768,1.0709956,47.88
414945,1.0734126,47.88
415118,1.075024,47.88
415304,1.0653559,47.88
415476,1.075024,47.88
415651,1.067773,47.88
415827,1.0653559,47.88
416089,1.0653559,47.94
416263,1.07019,47.94
416435,1.0685786,47.94
416615,1.0693843,47.94
416796,1.0661615,47.94
416978,1.0669672,47.94
417149,1.0669672,47.94
417322,1.0669672,47.94
417494,1.0661615,48.0
417672,1.0734126,48.0
417858,1.0661615,48.0
418037,1.07019,48.0
418211,1.0653559,48.0
418402,1.0718013,48.0
418666,1.0669672,48.0
418842,1.0734126,48.06
419020,1.0621332,48.06
419192,1.0637446,48.06
419368,1.0669672,48.06
419548,1.0637446,48.06
419725,1.0709956,48.06
419916,1.0734126,48.06
420092,1.0709956,48.06
420275,1.0669672,48.06
420447,1.0613276,48.06
420627,1.0637446,48.06
420813,1.0653559,48.06
420994,1.0645502,48.12
421267,1.0669672,48.12
421445,1.0718013,48.12
421625,1.067773,48.12
421806,1.0621332,48.12
421989,1.0709956,48.12
422170,1.0621332,48.12
422352,1.0653559,48.19
422535,1.0685786,48.19
422710,1.0653559,48.19
422891,1.067773,48.19
423067,1.067773,48.19
423247,1.0669672,48.19
423430,1.067773,48.19
423609,1.0605218,48.19
423873,1.0597162,48.19
424053,1.0581048,48.19
424231,1.0597162,48.19
424414,1.0637446,48.19
424598,1.0637446,48.25
424779,1.0653559,48.25
424973,1.0661615,48.25
425158,1.0653559,48.25
425337,1.0669672,48.25
425518,1.0605218,48.25
425697,1.0637446,48.25
425879,1.0556878,48.25
426067,1.0605218,48.31
426253,1.0637446,48.31
426516,1.0685786,48.31
426711,1.0556878,48.38
426891,1.054882,48.38
427080,1.0572991,48.38
427266,1.0581048,48.38
427446,1.0508537,48.38
427629,1.0621332,48.38
427813,1.0621332,48.38
427999,1.0572991,48.38
428196,1.0524651,48.44
428377,1.0605218,48.44
428557,1.0605218,48.44
428743,1.0621332,48.44
428920,1.0645502,48.5
429200,1.0653559,48.5
429390,1.0556878,48.5
429573,1.054882,48.5
429756,1.0605218,48.5
429935,1.0556878,48.5
430116,1.067773,48.5
430298,1.0532708,48.5
430486,1.0621332,48.5
430677,1.0589105,48.5
430866,1.0581048,48.5
431052,1.0572991,48.56
431238,1.054882,48.56
431422,1.0564934,48.56
431606,1.0581048,48.56
431878,1.0589105,48.56
432067,1.0572991,48.56
432250,1.0581048,48.56
432472,1.054882,48.62
432637,1.0516595,48.62
432815,1.0540764,48.62
432980,1.0572991,48.62
433145,1.0581048,48.62
433306,1.0556878,48.62
433476,1.0532708,48.62
433646,1.0589105,48.62
433817,1.0589105,48.62
433980,1.0540764,48.69
434143,1.0508537,48.69
434394,1.0516595,48.69
434563,1.0524651,48.69
434734,1.0540764,48.75
434903,1.0516595,48.75
435068,1.047631,48.75
435243,1.047631,48.75
435412,1.0492424,48.75
435574,1.0468253,48.75
435746,1.0508537,48.75
435907,1.0484366,48.75
436069,1.0484366,48.75
436239,1.0532708,48.75
436406,1.0484366,48.75
436586,1.0460197,48.75
436836,1.0460197,48.81
437012,1.0460197,48.81
437175,1.0484366,48.81
437344,1.0508537,48.81
437518,1.0556878,48.81
437688,1.0460197,48.81
437864,1.0532708,48.81
438029,1.0460197,48.81
438199,1.0444083,48.81
438370,1.045214,48.81
438544,1.0419912,48.81
438716,1.047631,48.81
438882,1.0508537,48.88
439053,1.0444083,48.88
439303,1.0444083,48.88
439472,1.0468253,48.88
439636,1.0524651,48.88
439806,1.047631,48.88
439978,1.0460197,48.88
440151,1.0516595,48.88
440317,1.0436027,48.94
440486,1.0460197,48.94
440653,1.045214,48.94
440827,1.0444083,48.94
441001,1.045214,48.94
441169,1.0419912,48.94
441352,1.0460197,48.94
441523,1.0419912,48.94
441776,1.0427968,49.0
441946,1.0492424,49.0
442115,1.0419912,49.0
442288,1.0444083,49.0
442466,1.0387685,49.0
442639,1.0436027,49.0
442807,1.045214,49.0
442980,1.0419912,49.0
443150,1.0427968,49.0
443330,1.0371573,49.0
443507,1.0387685,49.0
443678,1.0444083,49.0
443853,1.0379629,49.06
444028,1.0395743,49.06
444292,1.0395743,49.06
444476,1.0444083,49.06
444650,1.047631,49.06
444817,1.0427968,49.06
444994,1.047631,49.06
