Time, Voltage, Temperature 
675497,1.3087206,37.12
675618,1.2982468,37.12
675739,1.3046922,37.12
675861,1.2942184,37.12
675981,1.3054978,37.12
676103,1.3014694,37.12
676224,1.299858,37.12
676344,1.3046922,37.12
676465,1.299858,37.12
676585,1.2934127,37.19
676706,1.2982468,37.19
676830,1.3054978,37.19
676951,1.2942184,37.19
677071,1.2982468,37.19
677191,1.3054978,37.19
677312,1.3038864,37.25
677433,1.3046922,37.25
677554,1.2958296,37.25
677676,1.2982468,37.25
677796,1.2958296,37.25
677917,1.2918012,37.25
678038,1.297441,37.25
678157,1.2982468,37.25
678278,1.2918012,37.25
678398,1.2958296,37.25
678519,1.2982468,37.31
678640,1.2966354,37.31
678761,1.2909956,37.31
678882,1.2845502,37.31
679004,1.2893842,37.31
679125,1.2982468,37.31
679245,1.29019,37.31
679363,1.2990524,37.31
679484,1.2966354,37.31
679605,1.2885786,37.31
679727,1.2990524,37.31
679848,1.295024,37.31
679967,1.2966354,37.31
680089,1.2982468,37.31
680209,1.2893842,37.31
680330,1.2918012,37.31
680451,1.2909956,37.31
680572,1.2990524,37.38
680694,1.297441,37.38
680813,1.2966354,37.38
680935,1.29019,37.38
681053,1.297441,37.38
681173,1.2853559,37.44
681295,1.2942184,37.44
681415,1.2845502,37.44
681536,1.29019,37.44
681654,1.2861617,37.44
681776,1.29019,37.44
681894,1.2942184,37.5
682015,1.2909956,37.5
682136,1.29019,37.5
682258,1.2845502,37.5
682379,1.2853559,37.5
682501,1.2813275,37.5
682622,1.2837444,37.56
682743,1.2909956,37.56
682864,1.2869673,37.56
682986,1.2797161,37.56
683107,1.2918012,37.56
683229,1.2805219,37.62
683350,1.2845502,37.62
683471,1.2789105,37.62
683593,1.2893842,37.62
683714,1.2829388,37.62
683835,1.2781049,37.69
683957,1.2781049,37.69
684078,1.2829388,37.69
684199,1.2845502,37.69
684320,1.2845502,37.69
684441,1.2740765,37.69
684563,1.2813275,37.69
684684,1.2829388,37.69
684805,1.2813275,37.69
684927,1.2845502,37.69
685049,1.277299,37.75
685168,1.2797161,37.75
685290,1.2781049,37.75
685411,1.2789105,37.75
685532,1.2797161,37.75
685654,1.2748821,37.81
685775,1.2837444,37.81
685896,1.2789105,37.81
686018,1.2797161,37.81
686139,1.2781049,37.81
686260,1.2724651,37.88
686382,1.2708538,37.88
686503,1.2748821,37.88
686624,1.2644084,37.88
686744,1.2764934,37.88
686865,1.2716594,37.94
686986,1.2700482,37.94
687113,1.2708538,37.94
687235,1.277299,37.94
687354,1.2660197,37.94
687476,1.265214,38.0
687596,1.265214,38.0
687755,1.2644084,38.0
687876,1.2748821,38.0
687998,1.2684367,38.0
688119,1.2668253,38.06
688241,1.2732707,38.06
688362,1.2603799,38.06
688484,1.2676309,38.06
688605,1.2700482,38.06
688726,1.2595742,38.12
688848,1.2724651,38.12
688970,1.262797,38.12
689089,1.2684367,38.12
689211,1.2732707,38.12
689333,1.2732707,38.12
689455,1.262797,38.12
689574,1.2724651,38.12
689696,1.2660197,38.12
689818,1.2684367,38.12
689940,1.2603799,38.19
690061,1.2660197,38.19
690183,1.2692423,38.19
690304,1.2603799,38.19
690425,1.2644084,38.19
690545,1.2684367,38.25
690667,1.2571572,38.25
690787,1.2660197,38.25
690908,1.265214,38.25
691027,1.2668253,38.25
691149,1.2644084,38.31
691269,1.2555458,38.31
691390,1.2668253,38.31
691512,1.2587686,38.31
691634,1.2668253,38.31
691755,1.2595742,38.38
691876,1.2668253,38.38
691998,1.2587686,38.38
692119,1.2595742,38.38
692241,1.2547402,38.38
692362,1.2547402,38.44
692484,1.257963,38.44
692604,1.2547402,38.44
692725,1.2603799,38.44
692846,1.2619914,38.44
692967,1.2611855,38.44
693091,1.257963,38.44
693212,1.2595742,38.44
693333,1.2603799,38.44
693454,1.2660197,38.44
693575,1.2611855,38.5
693697,1.2571572,38.5
693817,1.2603799,38.5
693938,1.2523232,38.5
694059,1.2531288,38.5
694180,1.2523232,38.5
694301,1.2595742,38.5
694422,1.2523232,38.5
694542,1.2571572,38.5
694663,1.2595742,38.5
694785,1.2603799,38.56
694906,1.2515174,38.56
695027,1.2491004,38.56
695148,1.2515174,38.56
695269,1.2595742,38.56
695390,1.2523232,38.62
695511,1.2555458,38.62
695633,1.2611855,38.62
695754,1.2507118,38.62
695875,1.2595742,38.62
695996,1.2555458,38.69
696118,1.2531288,38.69
696239,1.2523232,38.69
696359,1.257963,38.69
696479,1.2491004,38.69
696600,1.2547402,38.75
696721,1.2474891,38.75
696843,1.2482948,38.75
696963,1.2531288,38.75
697084,1.2571572,38.75
697205,1.2442664,38.75
697326,1.2547402,38.75
697448,1.2491004,38.75
697569,1.2458778,38.75
697690,1.2555458,38.75
697811,1.2507118,38.81
697932,1.2515174,38.81
698053,1.2539346,38.81
698175,1.2523232,38.81
698296,1.245072,38.81
698415,1.2515174,38.88
698540,1.2539346,38.88
698661,1.2515174,38.88
698782,1.2442664,38.88
698903,1.2491004,38.88
699024,1.245072,38.94
699143,1.2410437,38.94
699264,1.2507118,38.94
699385,1.2539346,38.94
699506,1.2442664,38.94
699627,1.2482948,39.0
699748,1.2523232,39.0
699869,1.2482948,39.0
699989,1.2491004,39.0
700110,1.2515174,39.0
700231,1.245072,39.0
700351,1.2507118,39.06
700472,1.2442664,39.06
700593,1.2491004,39.06
700714,1.2466835,39.06
700836,1.2418494,39.06
700957,1.2491004,39.06
701078,1.2466835,39.12
701200,1.2402381,39.12
701321,1.245072,39.12
701440,1.2410437,39.12
701562,1.2410437,39.12
701683,1.2410437,39.19
701805,1.236965,39.19
701925,1.2386267,39.19
702046,1.2394323,39.19
702168,1.236965,39.19
702287,1.2458778,39.25
702408,1.236965,39.25
702527,1.2386267,39.25
702648,1.2386267,39.25
702769,1.2410437,39.25
702891,1.236965,39.31
703011,1.236965,39.31
703131,1.236965,39.31
703250,1.236965,39.31
703369,1.2442664,39.31
703490,1.2418494,39.38
703611,1.2386267,39.38
703733,1.236965,39.38
703852,1.245072,39.38
703972,1.2410437,39.38
704097,1.236965,39.38
704217,1.236965,39.38
704337,1.237821,39.38
704457,1.236965,39.38
704577,1.2418494,39.38
704698,1.236965,39.38
704818,1.236965,39.44
704938,1.237821,39.44
705058,1.236965,39.44
705178,1.236965,39.44
705297,1.2394323,39.44
705419,1.2394323,39.44
705540,1.236965,39.5
705660,1.236965,39.5
705780,1.236965,39.5
705900,1.2329366,39.5
706021,1.237821,39.5
706141,1.2321309,39.5
706263,1.237821,39.56
706382,1.2321309,39.56
706503,1.236965,39.56
706622,1.234548,39.56
706742,1.2321309,39.56
706863,1.234548,39.56
706983,1.236965,39.56
707102,1.236965,39.56
707221,1.234548,39.56
707340,1.2321309,39.56
707462,1.2353536,39.56
707582,1.2313253,39.56
707704,1.2281024,39.62
707824,1.2329366,39.62
707945,1.234548,39.62
708065,1.2272968,39.62
708185,1.236965,39.62
708304,1.2289082,39.62
708425,1.236965,39.69
708545,1.2329366,39.69
708666,1.236965,39.69
708785,1.236965,39.69
708904,1.236965,39.69
709023,1.2264912,39.69
709144,1.236965,39.75
709264,1.2240741,39.75
709385,1.2353536,39.75
709506,1.236965,39.75
709660,1.2264912,39.75
709781,1.2248799,39.75
709903,1.2313253,39.75
710024,1.2337422,39.75
710145,1.2289082,39.75
710267,1.2329366,39.75
710388,1.221657,39.75
710508,1.2353536,39.81
710629,1.2297138,39.81
710750,1.2321309,39.81
710872,1.2321309,39.81
710993,1.2224628,39.81
711115,1.2192401,39.88
711236,1.2321309,39.88
711358,1.2192401,39.88
711480,1.2248799,39.88
711601,1.2192401,39.88
711723,1.2200457,39.94
711844,1.2248799,39.94
711966,1.2200457,39.94
712087,1.2192401,39.94
712209,1.2168231,39.94
712330,1.2200457,40.0
712452,1.2289082,40.0
712573,1.2192401,40.0
712694,1.2184344,40.0
712815,1.2248799,40.0
712937,1.2248799,40.06
713058,1.2208514,40.06
713179,1.2168231,40.06
713301,1.2200457,40.06
713422,1.2272968,40.06
713543,1.2200457,40.12
713664,1.2248799,40.12
713786,1.2168231,40.12
713907,1.214406,40.12
714026,1.2248799,40.12
714148,1.2232685,40.19
714269,1.2184344,40.19
714390,1.2152118,40.19
714511,1.2272968,40.19
714631,1.2281024,40.19
714753,1.2136003,40.19
714874,1.2200457,40.19
714998,1.2232685,40.19
715120,1.2111833,40.19
715242,1.2160174,40.19
715364,1.2152118,40.25
715485,1.2200457,40.25
715606,1.2152118,40.25
715727,1.2127947,40.25
715849,1.221657,40.25
715969,1.2152118,40.31
716090,1.2136003,40.31
716212,1.214406,40.31
716331,1.2192401,40.31
716453,1.2208514,40.31
716574,1.2119889,40.31
716695,1.2136003,40.31
716817,1.2087664,40.31
716937,1.2136003,40.31
717058,1.2184344,40.31
717179,1.2079606,40.38
717300,1.2160174,40.38
717421,1.207155,40.38
717541,1.2127947,40.38
717662,1.2127947,40.38
717783,1.214406,40.44
717902,1.214406,40.44
718021,1.207155,40.44
718141,1.207155,40.44
718260,1.209572,40.44
718380,1.2103777,40.5
718501,1.2103777,40.5
718623,1.2184344,40.5
718744,1.2176287,40.5
718866,1.207155,40.5
718986,1.214406,40.5
719106,1.2103777,40.56
719227,1.2055435,40.56
719349,1.2119889,40.56
719470,1.2039322,40.56
719591,1.2103777,40.56
719713,1.2119889,40.56
719834,1.2103777,40.56
719955,1.2103777,40.56
720076,1.2079606,40.56
720197,1.2103777,40.56
720318,1.2055435,40.62
720443,1.2031266,40.62
720564,1.2015152,40.62
720684,1.2023209,40.62
720805,1.2023209,40.62
720926,1.2055435,40.69
721047,1.2103777,40.69
721168,1.1974868,40.69
721288,1.2031266,40.69
721409,1.1966812,40.69
721530,1.207155,40.75
721649,1.2031266,40.75
721770,1.207155,40.75
721889,1.1966812,40.75
722010,1.1999038,40.75
722131,1.2079606,40.81
722252,1.2055435,40.81
722373,1.2039322,40.81
722494,1.2039322,40.81
722615,1.2039322,40.81
722736,1.2031266,40.81
722857,1.1966812,40.88
722978,1.2031266,40.88
723099,1.207155,40.88
723218,1.2055435,40.88
723339,1.2047379,40.88
723460,1.2063492,40.94
723581,1.2007096,40.94
723702,1.1942642,40.94
723823,1.1942642,40.94
723944,1.1942642,40.94
724065,1.1942642,40.94
724186,1.1958754,40.94
724307,1.2015152,40.94
724427,1.1910414,40.94
724548,1.1902357,40.94
724669,1.1990981,40.94
724790,1.1966812,41.0
724911,1.1942642,41.0
725032,1.18943,41.0
725150,1.1926528,41.0
725271,1.18943,41.0
725389,1.1942642,41.0
725510,1.1926528,41.0
725631,1.1878186,41.0
725752,1.1910414,41.0
725876,1.1942642,41.0
725998,1.1886244,41.0
726119,1.187013,41.06
726238,1.1966812,41.06
726359,1.1934584,41.06
726479,1.1942642,41.06
726600,1.1958754,41.06
726721,1.1910414,41.12
726842,1.1878186,41.12
726963,1.1845961,41.12
727084,1.1950698,41.12
727205,1.1942642,41.12
727326,1.1829846,41.12
727447,1.1902357,41.19
727568,1.1797619,41.19
727689,1.1813732,41.19
727809,1.1797619,41.19
727930,1.1829846,41.19
728051,1.18943,41.31
728169,1.1781506,41.31
728290,1.1854017,41.31
728411,1.182179,41.31
728530,1.182179,41.31
728649,1.1837903,41.38
728770,1.1845961,41.38
728891,1.1773449,41.38
729012,1.1862074,41.38
729133,1.1781506,41.38
729254,1.18943,41.38
729372,1.182179,41.44
729491,1.1837903,41.44
729612,1.1862074,41.44
729733,1.187013,41.44
729852,1.1878186,41.44
729973,1.182179,41.44
730092,1.1837903,41.5
730213,1.1845961,41.5
730334,1.1813732,41.5
730454,1.1886244,41.5
730575,1.1797619,41.5
730696,1.1829846,41.5
730817,1.1829846,41.56
730938,1.1813732,41.56
731058,1.1829846,41.56
731179,1.1773449,41.56
731338,1.1845961,41.56
731459,1.1862074,41.56
731580,1.1765393,41.56
731701,1.1797619,41.56
731822,1.1797619,41.56
731943,1.1837903,41.56
732064,1.1757334,41.62
732185,1.1781506,41.62
732306,1.1749278,41.62
732427,1.1773449,41.62
732548,1.1733165,41.62
732669,1.1765393,41.69
732790,1.1845961,41.69
732911,1.1854017,41.69
733032,1.182179,41.69
733151,1.1749278,41.69
733272,1.1733165,41.69
733393,1.1757334,41.69
733514,1.1805676,41.69
733635,1.1797619,41.69
733756,1.1749278,41.69
733877,1.1829846,41.69
733998,1.1773449,41.75
734119,1.1805676,41.75
734240,1.1700939,41.75
734361,1.1733165,41.75
734482,1.1773449,41.75
734603,1.1765393,41.75
734724,1.1773449,41.75
734845,1.1797619,41.75
734966,1.1765393,41.75
735087,1.1700939,41.75
735208,1.1797619,41.81
735329,1.1692882,41.81
735450,1.1781506,41.81
735571,1.1733165,41.81
735692,1.1813732,41.81
735812,1.1717051,41.88
735933,1.1733165,41.88
736054,1.1781506,41.88
736175,1.1733165,41.88
736296,1.1676767,41.88
736417,1.1676767,41.94
736538,1.1717051,41.94
736659,1.1765393,41.94
736784,1.1708995,41.94
736905,1.1708995,41.94
737026,1.1741222,41.94
737147,1.1765393,41.94
737268,1.1700939,41.94
737389,1.1773449,41.94
737510,1.1692882,41.94
737631,1.1708995,42.0
737752,1.1749278,42.0
737873,1.1717051,42.0
737994,1.1725109,42.0
738115,1.1684826,42.0
738236,1.1700939,42.0
738357,1.1708995,42.0
738478,1.1684826,42.0
738599,1.1628428,42.0
738720,1.1644541,42.0
738841,1.1733165,42.0
738962,1.1636484,42.0
739082,1.1741222,42.0
739203,1.1668711,42.0
739324,1.1708995,42.0
739445,1.1717051,42.06
739566,1.1628428,42.06
739687,1.1749278,42.06
739808,1.1749278,42.06
739929,1.1652597,42.06
740050,1.1676767,42.06
740171,1.1733165,42.06
740292,1.1757334,42.06
740413,1.1708995,42.06
740534,1.1636484,42.06
740654,1.1676767,42.12
740775,1.1668711,42.12
740896,1.1700939,42.12
741017,1.1684826,42.12
741138,1.1684826,42.12
741259,1.1700939,42.19
741380,1.1628428,42.19
741501,1.1620371,42.19
741622,1.1604258,42.19
741743,1.1636484,42.19
741863,1.1604258,42.19
741984,1.1676767,42.19
742105,1.1652597,42.19
742230,1.1660654,42.19
742351,1.1628428,42.19
742472,1.1620371,42.25
742593,1.1596199,42.25
742714,1.1684826,42.25
742835,1.1596199,42.25
742956,1.1612314,42.25
743077,1.1604258,42.31
743198,1.1644541,42.31
743319,1.1628428,42.31
743440,1.1580087,42.31
743561,1.1604258,42.31
743682,1.1660654,42.31
743803,1.1676767,42.31
743924,1.1588143,42.31
744045,1.1628428,42.31
744166,1.1563974,42.31
744287,1.1644541,42.38
744408,1.157203,42.38
744527,1.157203,42.38
744646,1.1628428,42.38
744767,1.1636484,42.38
744887,1.1555916,42.44
745007,1.1563974,42.44
745128,1.1604258,42.44
745249,1.1539804,42.44
745370,1.1628428,42.44
745491,1.1563974,42.44
745612,1.1604258,42.5
745733,1.1580087,42.5
745854,1.1507576,42.5
745975,1.1555916,42.5
746095,1.1588143,42.5
746216,1.1580087,42.56
746337,1.1596199,42.56
746458,1.1555916,42.56
746578,1.1580087,42.56
746699,1.1515632,42.56
746819,1.1555916,42.62
746939,1.1539804,42.62
747060,1.1483406,42.62
747181,1.152369,42.62
747300,1.1507576,42.62
747421,1.1563974,42.62
747542,1.1483406,42.69
747667,1.1531746,42.69
747788,1.1507576,42.69
747909,1.157203,42.69
748029,1.1555916,42.69
748149,1.154786,42.69
748268,1.1443122,42.75
748389,1.154786,42.75
748508,1.1475348,42.75
748628,1.1499519,42.75
748749,1.1435064,42.75
748870,1.1459236,42.75
748991,1.154786,42.81
749110,1.1459236,42.81
749231,1.1491462,42.81
749352,1.1539804,42.81
749473,1.1499519,42.81
749594,1.1475348,42.81
749714,1.1563974,42.88
749835,1.1507576,42.88
749956,1.1435064,42.88
750077,1.1418952,42.88
750197,1.1451179,42.88
750318,1.1491462,42.88
750439,1.1435064,42.88
750560,1.1394781,42.88
750681,1.1451179,42.88
750802,1.1370611,42.88
750923,1.1451179,42.94
751044,1.1451179,42.94
751165,1.1459236,42.94
751286,1.1418952,42.94
751407,1.1483406,42.94
751528,1.1410894,43.0
751649,1.1451179,43.0
751770,1.1435064,43.0
751891,1.1483406,43.0
752012,1.1370611,43.0
752133,1.1451179,43.0
752254,1.1475348,43.0
752374,1.1451179,43.0
752495,1.1483406,43.0
752616,1.1418952,43.0
752737,1.1475348,43.06
752857,1.1418952,43.06
752977,1.1386725,43.06
753140,1.1370611,43.06
753262,1.1459236,43.06
753383,1.1370611,43.12
753504,1.1418952,43.12
753624,1.134644,43.12
753743,1.1410894,43.12
753864,1.1418952,43.12
753985,1.1386725,43.12
754106,1.1378668,43.12
754226,1.1410894,43.12
754347,1.1386725,43.12
754468,1.1410894,43.12
754589,1.1362554,43.12
754710,1.1435064,43.19
754831,1.1410894,43.19
754952,1.1362554,43.19
755073,1.1354496,43.19
755194,1.1378668,43.19
755314,1.1410894,43.25
755435,1.1418952,43.25
755556,1.1370611,43.25
755677,1.1330327,43.25
755798,1.1354496,43.25
755919,1.1322271,43.31
756040,1.1362554,43.31
756161,1.1298101,43.31
756282,1.1306157,43.31
756403,1.1386725,43.31
756524,1.1290044,43.31
756645,1.1394781,43.31
756766,1.1386725,43.31
756887,1.1378668,43.31
757007,1.1306157,43.31
757128,1.1322271,43.38
757249,1.134644,43.38
757368,1.1330327,43.38
757489,1.1290044,43.38
757610,1.1386725,43.38
757731,1.1314213,43.38
757852,1.1362554,43.38
757973,1.1386725,43.38
758094,1.1386725,43.38
758215,1.1362554,43.38
758336,1.1362554,43.38
758461,1.1314213,43.44
758582,1.1257816,43.44
758703,1.1265873,43.44
758824,1.1322271,43.44
758945,1.1273929,43.44
759066,1.1298101,43.5
759187,1.1354496,43.5
759308,1.1257816,43.5
759429,1.134644,43.5
759548,1.1330327,43.5
759669,1.1314213,43.5
759790,1.1330327,43.5
759911,1.1306157,43.5
760032,1.1257816,43.5
760152,1.1290044,43.5
760273,1.1314213,43.56
760394,1.1265873,43.56
760515,1.1306157,43.56
760636,1.1298101,43.56
760757,1.1209475,43.56
760878,1.1298101,43.56
760999,1.1290044,43.56
761120,1.1290044,43.56
761241,1.1298101,43.56
761362,1.1241703,43.56
761483,1.1241703,43.62
761604,1.1265873,43.62
761725,1.1290044,43.62
761846,1.1257816,43.62
761967,1.1281986,43.62
762088,1.1217533,43.62
762209,1.1265873,43.62
762330,1.1306157,43.62
762451,1.1217533,43.62
762572,1.1298101,43.62
762699,1.1281986,43.62
762820,1.1217533,43.62
762941,1.1265873,43.62
763062,1.1153078,43.62
763183,1.1169192,43.62
763304,1.1177249,43.69
763425,1.1201419,43.69
763546,1.1241703,43.69
763667,1.1217533,43.69
763788,1.1241703,43.69
763913,1.1249759,43.75
764034,1.1169192,43.75
764155,1.1153078,43.75
764276,1.1153078,43.75
764397,1.1177249,43.75
764518,1.1177249,43.81
764639,1.1096681,43.81
764760,1.1112794,43.81
764881,1.1201419,43.81
765002,1.1096681,43.81
765123,1.1112794,43.88
765244,1.1153078,43.88
765365,1.1080568,43.88
765485,1.1104738,43.88
765606,1.1169192,43.88
765727,1.107251,44.0
765847,1.1161136,44.0
765968,1.1136966,44.0
766089,1.1120851,44.0
766210,1.1128907,44.0
766331,1.1088624,44.06
766452,1.1153078,44.06
766573,1.1112794,44.06
766694,1.1064454,44.06
766815,1.1104738,44.06
766936,1.1161136,44.12
767057,1.1080568,44.12
767177,1.1112794,44.12
767298,1.1096681,44.12
767419,1.1096681,44.12
767540,1.1096681,44.12
767661,1.1128907,44.12
767782,1.1136966,44.12
767903,1.1064454,44.12
768024,1.1153078,44.12
768145,1.1112794,44.19
768266,1.1056398,44.19
768387,1.1136966,44.19
768508,1.1153078,44.19
768629,1.1120851,44.19
768751,1.1128907,44.19
768872,1.1104738,44.19
768993,1.1136966,44.19
769114,1.1088624,44.19
769235,1.107251,44.19
769357,1.104834,44.25
769477,1.1120851,44.25
769599,1.1104738,44.25
769720,1.107251,44.25
769840,1.1032226,44.25
769961,1.102417,44.25
770081,1.1112794,44.25
770202,1.1008056,44.25
770323,1.107251,44.25
770443,1.1104738,44.25
770564,1.1,44.25
770682,1.1016114,44.25
770803,1.0991943,44.25
770925,1.104834,44.25
771044,1.1032226,44.25
771165,1.0991943,44.25
771286,1.0975829,44.31
771408,1.1056398,44.31
771529,1.1056398,44.31
771650,1.1064454,44.31
771771,1.1088624,44.31
771892,1.1056398,44.31
772013,1.0983887,44.31
772134,1.1080568,44.31
772254,1.104834,44.31
772373,1.0983887,44.31
772495,1.0975829,44.38
772616,1.1080568,44.38
772736,1.1,44.38
772854,1.0975829,44.38
772976,1.0975829,44.38
773097,1.1040284,44.38
773217,1.1064454,44.44
773338,1.0983887,44.44
773460,1.1032226,44.44
773581,1.0943602,44.44
773702,1.102417,44.44
773821,1.1032226,44.44
773942,1.1032226,44.5
774063,1.1040284,44.5
774183,1.0975829,44.5
774304,1.0919433,44.5
774425,1.0935546,44.5
774546,1.0943602,44.56
774667,1.102417,44.56
774787,1.0935546,44.56
774945,1.0895262,44.56
775067,1.0895262,44.56
775188,1.0991943,44.56
775310,1.0903319,44.56
775431,1.0911375,44.56
775552,1.0935546,44.56
775673,1.0927489,44.56
775794,1.0895262,44.62
775915,1.0919433,44.62
776036,1.0991943,44.62
776158,1.0919433,44.62
776279,1.0871091,44.62
776400,1.0919433,44.69
776522,1.0943602,44.69
776643,1.0935546,44.69
776764,1.0871091,44.69
776885,1.0846921,44.69
777007,1.0919433,44.75
777128,1.0895262,44.75
777249,1.0895262,44.75
777370,1.0838865,44.75
777491,1.0895262,44.75
777612,1.0919433,44.81
777733,1.0911375,44.81
777855,1.0838865,44.81
777976,1.0887204,44.81
778097,1.0863035,44.81
778219,1.0887204,44.88
778340,1.0903319,44.88
778461,1.0838865,44.88
778582,1.0830808,44.88
778703,1.0798581,44.88
778824,1.0782467,44.94
778945,1.0863035,44.94
779067,1.0830808,44.94
779188,1.0790523,44.94
779309,1.0838865,44.94
779430,1.0790523,45.0
779551,1.0806637,45.0
779673,1.0766354,45.0
779794,1.0879148,45.0
779915,1.0838865,45.0
780036,1.0766354,45.06
780157,1.0830808,45.06
780281,1.075024,45.06
780401,1.0798581,45.06
780523,1.0742183,45.06
780644,1.0814694,45.12
780765,1.0766354,45.12
780886,1.0790523,45.12
781007,1.0854978,45.12
781128,1.0758298,45.12
781249,1.0863035,45.12
781371,1.0846921,45.12
781492,1.0830808,45.12
781613,1.0854978,45.12
781734,1.0790523,45.12
781856,1.0774411,45.25
781977,1.0782467,45.25
782098,1.0838865,45.25
782220,1.0854978,45.25
782341,1.0830808,45.25
782462,1.0766354,45.25
782583,1.0798581,45.25
782704,1.0846921,45.25
782825,1.0758298,45.25
782946,1.0798581,45.25
783067,1.0766354,45.31
783188,1.0798581,45.31
783309,1.0838865,45.31
783431,1.0846921,45.31
783552,1.0806637,45.31
783673,1.0830808,45.31
783794,1.0782467,45.31
783916,1.0782467,45.31
784037,1.0814694,45.31
784158,1.0766354,45.31
784279,1.0798581,45.31
784401,1.0798581,45.31
784522,1.0838865,45.31
784643,1.0774411,45.31
784765,1.0838865,45.31
784886,1.0766354,45.38
785007,1.0798581,45.38
785129,1.0806637,45.38
785250,1.0774411,45.38
785371,1.0806637,45.38
785493,1.0814694,45.38
785614,1.0838865,45.38
785738,1.0838865,45.38
785860,1.0709956,45.38
785981,1.0726069,45.38
786102,1.0726069,45.44
786224,1.0814694,45.44
786345,1.0742183,45.44
786467,1.0734126,45.44
786588,1.0790523,45.44
786710,1.0774411,45.44
786831,1.0726069,45.44
786952,1.0806637,45.44
787073,1.0709956,45.44
787194,1.0726069,45.44
787316,1.0709956,45.44
787437,1.0718013,45.44
787559,1.0718013,45.44
787680,1.0718013,45.44
787801,1.0726069,45.44
787923,1.0774411,45.5
788044,1.0742183,45.5
788165,1.0742183,45.5
788286,1.0718013,45.5
788408,1.067773,45.5
788528,1.0758298,45.56
788649,1.0709956,45.56
788770,1.0669672,45.56
788891,1.0693843,45.56
789013,1.0661615,45.56
789134,1.0718013,45.62
789255,1.0645502,45.62
789376,1.0709956,45.62
789497,1.0653559,45.62
789619,1.0709956,45.62
789740,1.07019,45.69
789858,1.0653559,45.69
789979,1.0734126,45.69
790100,1.0637446,45.69
790221,1.0718013,45.69
790343,1.07019,45.75
790461,1.07019,45.75
790579,1.0605218,45.75
790700,1.0645502,45.75
790821,1.07019,45.75
790939,1.0661615,45.75
791061,1.0613276,45.81
791185,1.0653559,45.81
791307,1.07019,45.81
791425,1.0685786,45.81
791546,1.0621332,45.81
791667,1.07019,45.81
791785,1.0709956,45.81
791906,1.067773,45.81
792026,1.0605218,45.81
792147,1.0653559,45.81
792268,1.07019,45.81
792386,1.0718013,45.81
792508,1.07019,45.88
792626,1.0605218,45.88
792747,1.0605218,45.88
792868,1.0613276,45.88
792989,1.0621332,45.88
793110,1.0693843,45.88
793231,1.0661615,45.94
793352,1.07019,45.94
793470,1.0605218,45.94
793591,1.0589105,45.94
793713,1.0669672,45.94
793834,1.0605218,45.94
793955,1.0685786,45.94
794076,1.0572991,45.94
794198,1.0605218,45.94
794319,1.0621332,45.94
794440,1.0621332,46.0
794560,1.0613276,46.0
794681,1.0556878,46.0
794802,1.0621332,46.0
794923,1.0613276,46.0
795044,1.0653559,46.06
795166,1.0621332,46.06
795286,1.0556878,46.06
795407,1.0589105,46.06
795529,1.0653559,46.06
795650,1.0589105,46.12
795771,1.0621332,46.12
795892,1.0556878,46.12
796013,1.0581048,46.12
796134,1.054882,46.12
796254,1.0540764,46.19
796375,1.0540764,46.19
796496,1.0572991,46.19
796666,1.0581048,46.19
796786,1.0516595,46.19
796908,1.0508537,46.25
797029,1.0532708,46.25
797150,1.0508537,46.25
797271,1.0597162,46.25
797392,1.0492424,46.25
797513,1.0564934,46.25
797634,1.0516595,46.25
797755,1.0532708,46.25
797876,1.047631,46.25
797996,1.047631,46.25
798116,1.0484366,46.31
798237,1.0556878,46.31
798358,1.047631,46.31
798478,1.0492424,46.31
798599,1.0532708,46.31
798720,1.0484366,46.31
798841,1.0468253,46.38
798962,1.0516595,46.38
799084,1.0444083,46.38
799205,1.0540764,46.38
799326,1.0516595,46.38
799448,1.0516595,46.44
799569,1.0460197,46.44
799690,1.0444083,46.44
799811,1.0516595,46.44
799933,1.045214,46.44
800052,1.0516595,46.44
800174,1.0556878,46.44
800295,1.0444083,46.44
800416,1.0484366,46.44
800537,1.050048,46.44
800656,1.0460197,46.5
800777,1.0508537,46.5
800899,1.0516595,46.5
801020,1.0540764,46.5
801141,1.0524651,46.5
801263,1.0508537,46.5
801384,1.0492424,46.5
801505,1.0524651,46.5
801626,1.0508537,46.5
801747,1.045214,46.5
801866,1.0508537,46.5
801988,1.047631,46.5
802110,1.0508537,46.5
802232,1.0484366,46.5
802353,1.0468253,46.5
802474,1.0508537,46.56
802595,1.0460197,46.56
802717,1.0444083,46.56
802838,1.047631,46.56
802958,1.0508537,46.56
803079,1.0492424,46.62
803200,1.0427968,46.62
803320,1.0508537,46.62
803441,1.0492424,46.62
803562,1.0508537,46.62
803684,1.0419912,46.62
803805,1.0411856,46.62
803926,1.0492424,46.62
804047,1.0427968,46.62
804167,1.0468253,46.62
804289,1.0524651,46.69
804410,1.045214,46.69
804529,1.0524651,46.69
804651,1.0540764,46.69
804772,1.0427968,46.69
804893,1.0508537,46.69
805014,1.0524651,46.69
805135,1.0427968,46.69
805255,1.0508537,46.69
805377,1.0468253,46.69
805498,1.0524651,46.81
805619,1.0492424,46.81
805740,1.0419912,46.81
805861,1.047631,46.81
805981,1.0427968,46.81
806102,1.047631,46.81
806221,1.0444083,46.81
806342,1.0444083,46.81
806463,1.0427968,46.81
806584,1.0492424,46.81
806705,1.0492424,46.81
806826,1.047631,46.81
806946,1.0436027,46.81
