Time, Voltage, Temperature 
131676,1.6939346,24.12
131797,1.680238,24.12
131917,1.677821,24.12
132036,1.68990608,24.12
132159,1.68990608,24.12
132282,1.6786266,24.12
132403,1.6810436,24.12
132524,1.677821,24.12
132644,1.69071168,24.12
132767,1.6745982,24.12
132889,1.6810436,24.12
133009,1.6842664,24.12
133130,1.6915176,24.12
133251,1.6842664,24.12
133372,1.6858778,24.12
133493,1.68990608,24.12
133616,1.6794324,24.12
133737,1.682655,24.12
133857,1.6834607,24.12
133981,1.680238,24.12
134101,1.6850721,24.12
134225,1.6858778,24.12
134346,1.677821,24.12
134466,1.677821,24.19
134585,1.6874892,24.19
134750,1.6858778,24.19
134872,1.68990608,24.19
134996,1.6939346,24.19
135117,1.682655,24.12
135237,1.6794324,24.12
135358,1.6866834,24.12
135479,1.6834607,24.12
135603,1.6834607,24.12
135727,1.69071168,24.12
135850,1.6866834,24.12
135972,1.6931288,24.12
136092,1.6745982,24.12
136213,1.68990608,24.12
136336,1.6874892,24.12
136457,1.6874892,24.12
136578,1.6729869,24.12
136700,1.6850721,24.12
136823,1.6858778,24.12
136944,1.68990608,24.12
137067,1.6850721,24.12
137191,1.680238,24.12
137311,1.6818494,24.12
137432,1.677821,24.12
137552,1.6858778,24.12
137673,1.68990608,24.12
137796,1.6834607,24.12
137920,1.6850721,24.12
138044,1.6842664,24.12
138165,1.68990608,24.12
138289,1.6786266,24.12
138410,1.6931288,24.12
138532,1.6850721,24.12
138655,1.6891004,24.12
138776,1.6923232,24.12
138896,1.6834607,24.12
139020,1.680238,24.12
139140,1.6891004,24.12
139260,1.6850721,24.12
139384,1.680238,24.12
139503,1.6810436,24.12
139624,1.6842664,24.12
139745,1.6866834,24.12
139866,1.6931288,24.12
139987,1.6762097,24.12
140112,1.6834607,24.12
140236,1.6770153,24.12
140358,1.68990608,24.12
140482,1.6842664,24.12
140602,1.68990608,24.12
140725,1.6915176,24.12
140846,1.6786266,24.12
140967,1.69071168,24.12
141090,1.6971572,24.12
141211,1.6891004,24.12
141333,1.6794324,24.12
141454,1.6923232,24.12
141574,1.680238,24.12
141693,1.6939346,24.12
141814,1.682655,24.12
141934,1.6858778,24.12
142056,1.6786266,24.12
142177,1.68990608,24.12
142300,1.6762097,24.12
142422,1.6842664,24.12
142543,1.6842664,24.12
142665,1.6786266,24.12
142786,1.6874892,24.12
142907,1.6882948,24.12
143027,1.677821,24.12
143146,1.6786266,24.12
143267,1.6939346,24.12
143389,1.6866834,24.12
143510,1.6939346,24.12
143631,1.682655,24.12
143751,1.6939346,24.12
143872,1.6850721,24.12
143996,1.6923232,24.12
144117,1.68990608,24.12
144240,1.69071168,24.12
144363,1.6842664,24.12
144484,1.6834607,24.12
144609,1.6770153,24.12
144730,1.6995744,24.12
144852,1.68990608,24.12
144975,1.6995744,24.12
145096,1.6915176,24.12
145217,1.6915176,24.12
145338,1.6931288,24.12
145463,1.6858778,24.12
145584,1.6794324,24.12
145705,1.6931288,24.12
145827,1.68990608,24.12
145950,1.6858778,24.12
146072,1.6810436,24.12
146192,1.6850721,24.12
146316,1.6858778,24.12
146438,1.6915176,24.12
146559,1.6915176,24.12
146680,1.6866834,24.12
146801,1.69554584,24.12
146924,1.6891004,24.12
147045,1.6858778,24.12
147166,1.6770153,24.12
147287,1.68990608,24.12
147410,1.6866834,24.12
147531,1.6939346,24.12
147652,1.6866834,24.12
147773,1.69071168,24.12
147896,1.6971572,24.12
148017,1.6818494,24.12
148138,1.69071168,24.12
148262,1.6891004,24.12
148382,1.6834607,24.12
148506,1.6939346,24.12
148627,1.6810436,24.12
148748,1.6770153,24.12
148869,1.6834607,24.12
148994,1.6810436,24.12
149115,1.6939346,24.12
149236,1.6995744,24.12
149358,1.69635152,24.12
149480,1.6810436,24.12
149601,1.680238,24.12
149720,1.6842664,24.12
149841,1.6931288,24.12
149962,1.6939346,24.12
150083,1.68990608,24.12
150206,1.6939346,24.12
150327,1.6891004,24.12
150448,1.69554584,24.12
150571,1.68990608,24.12
150695,1.69554584,24.12
150821,1.6850721,24.12
150945,1.6858778,24.12
151066,1.677821,24.12
151186,1.6842664,24.12
151307,1.69071168,24.12
151430,1.6858778,24.12
151551,1.6786266,24.12
151672,1.69876852,24.12
151796,1.69071168,24.12
151918,1.6858778,24.12
152039,1.69876852,24.12
152163,1.68990608,24.12
152286,1.68990608,24.12
152410,1.6842664,24.12
152530,1.6858778,24.12
152651,1.6858778,24.12
152772,1.6923232,24.12
152892,1.6947402,24.12
153013,1.6866834,24.12
153134,1.6842664,24.12
153255,1.6858778,24.12
153377,1.6923232,24.12
153497,1.6923232,24.12
153618,1.6850721,24.12
153742,1.69554584,24.12
153865,1.6891004,24.12
153986,1.680238,24.12
154105,1.68990608,24.12
154229,1.6858778,24.12
154350,1.6971572,24.12
154472,1.69635152,24.12
154594,1.69071168,24.12
154717,1.682655,24.12
154837,1.6931288,24.12
154958,1.6842664,24.12
155079,1.6915176,24.12
155200,1.680238,24.12
155320,1.6842664,24.12
155441,1.69796284,24.12
155564,1.6850721,24.12
155688,1.6842664,24.12
155814,1.6931288,24.12
155935,1.6834607,24.12
156059,1.6858778,24.12
156183,1.682655,24.12
156342,1.6971572,24.12
156463,1.6915176,24.12
156584,1.6794324,24.12
156705,1.69635152,24.12
156828,1.6915176,24.12
156949,1.6850721,24.12
157074,1.6866834,24.12
157195,1.69635152,24.12
157318,1.6842664,24.12
157439,1.6858778,24.12
157560,1.69635152,24.12
157683,1.6931288,24.12
157804,1.69876852,24.12
157927,1.6842664,24.12
158048,1.6971572,24.12
158169,1.6939346,24.12
158290,1.6858778,24.12
158411,1.6971572,24.12
158532,1.68990608,24.12
158656,1.6874892,24.12
158777,1.6891004,24.12
158898,1.6810436,24.06
159019,1.69796284,24.06
159142,1.6923232,24.06
159262,1.69635152,24.06
159385,1.6874892,24.06
159505,1.6931288,24.12
159626,1.6866834,24.12
159748,1.6850721,24.12
159871,1.6834607,24.12
159995,1.6923232,24.12
160115,1.69554584,24.12
160238,1.6923232,24.12
160358,1.69635152,24.12
160481,1.682655,24.12
160600,1.6891004,24.12
160721,1.69554584,24.06
160844,1.6923232,24.06
160965,1.682655,24.06
161084,1.6842664,24.06
161205,1.6866834,24.06
161327,1.6834607,24.06
161450,1.6882948,24.06
161571,1.6866834,24.06
161694,1.6891004,24.06
161815,1.6931288,24.06
161936,1.6866834,24.12
162057,1.69635152,24.12
162180,1.6858778,24.12
162301,1.6850721,24.12
162426,1.6931288,24.12
162546,1.68990608,24.06
162669,1.69635152,24.06
162792,1.6931288,24.06
162913,1.6971572,24.06
163034,1.6939346,24.06
163155,1.6850721,24.06
163279,1.6786266,24.06
163400,1.6834607,24.06
163524,1.6866834,24.06
163645,1.6874892,24.06
163766,1.69071168,24.06
163889,1.6931288,24.06
164010,1.6915176,24.06
164131,1.6794324,24.06
164252,1.69635152,24.06
164376,1.69876852,24.06
164498,1.6939346,24.06
164619,1.69635152,24.06
164743,1.69635152,24.06
164865,1.69796284,24.06
164988,1.70038,24.06
165107,1.682655,24.06
165226,1.69071168,24.06
165350,1.6923232,24.06
165470,1.6866834,24.06
165591,1.6818494,24.06
165713,1.682655,24.06
165832,1.6971572,24.06
165953,1.68990608,24.06
166077,1.6866834,24.06
166198,1.69796284,24.06
166321,1.6931288,24.06
166442,1.6866834,24.06
166563,1.6866834,24.06
166684,1.69635152,24.06
166807,1.6866834,24.06
166928,1.6858778,24.06
167052,1.6939346,24.06
167174,1.6834607,24.06
167298,1.6939346,24.06
167419,1.6810436,24.06
167540,1.69554584,24.06
167663,1.6891004,24.06
167784,1.6923232,24.06
167904,1.6971572,24.06
168025,1.69071168,24.06
168148,1.6874892,24.06
168268,1.69635152,24.06
168391,1.69876852,24.06
168514,1.6842664,24.06
168635,1.6923232,24.06
168755,1.6923232,24.06
168875,1.69554584,24.06
168998,1.69554584,24.06
169121,1.6947402,24.06
169242,1.6850721,24.06
169366,1.6858778,24.06
169487,1.6810436,24.06
169608,1.6786266,24.06
169729,1.6866834,24.06
169850,1.6842664,24.06
169971,1.69635152,24.06
170094,1.69554584,24.06
170217,1.6874892,24.06
170337,1.6939346,24.06
170458,1.68990608,24.06
170581,1.6939346,24.06
170702,1.6786266,24.06
170823,1.69071168,24.06
170946,1.69554584,24.06
171069,1.69071168,24.06
171192,1.6858778,24.06
171313,1.6810436,24.06
171434,1.6850721,24.06
171558,1.69635152,24.06
171681,1.6810436,24.06
171802,1.6923232,24.06
171922,1.6842664,24.06
172043,1.6858778,24.06
172164,1.6794324,24.06
172284,1.6931288,24.06
172407,1.6874892,24.06
172528,1.69876852,24.06
172651,1.6923232,24.06
172771,1.682655,24.06
172890,1.69635152,24.06
173013,1.68990608,24.06
173136,1.69796284,24.06
173259,1.6866834,24.06
173380,1.69796284,24.06
173503,1.6850721,24.06
173627,1.69554584,24.06
173750,1.6891004,24.06
173871,1.69796284,24.06
173994,1.6923232,24.06
174114,1.69554584,24.06
174237,1.6794324,24.06
174357,1.68990608,24.06
174480,1.6923232,24.06
174600,1.6834607,24.06
174724,1.68990608,24.06
174847,1.68990608,24.06
174970,1.6915176,24.06
175090,1.6834607,24.06
175214,1.6858778,24.06
175335,1.6891004,24.06
175456,1.6923232,24.06
175576,1.6971572,24.06
175697,1.69071168,24.06
175820,1.6971572,24.06
175941,1.6858778,24.06
176062,1.69796284,24.06
176185,1.6818494,24.06
176306,1.6931288,24.06
176427,1.68990608,24.06
176550,1.6923232,24.06
176670,1.69554584,24.06
176793,1.6874892,24.06
176913,1.6866834,24.06
177034,1.6931288,24.06
177155,1.6834607,24.06
177279,1.6850721,24.06
177403,1.6834607,24.06
177527,1.6923232,24.06
177647,1.6834607,24.06
177810,1.69071168,24.06
177933,1.69554584,24.06
178056,1.6931288,24.06
178177,1.68990608,24.06
178300,1.6971572,24.06
178421,1.6834607,24.06
178545,1.6915176,24.06
178666,1.6923232,24.06
178786,1.6874892,24.06
178907,1.69796284,24.06
179030,1.69554584,24.06
179153,1.6850721,24.06
179277,1.6931288,24.06
179398,1.6931288,24.06
179519,1.69876852,24.06
179642,1.6834607,24.06
179766,1.6923232,24.06
179886,1.69876852,24.06
180009,1.682655,24.06
180128,1.682655,24.06
180247,1.6842664,24.06
180368,1.6891004,24.06
180489,1.6850721,24.06
180613,1.69071168,24.06
180736,1.6947402,24.06
180857,1.6834607,24.06
180981,1.6842664,24.06
181102,1.6891004,24.06
181223,1.6866834,24.06
181344,1.6915176,24.06
181465,1.6850721,24.06
181589,1.6874892,24.06
181710,1.6915176,24.06
181830,1.6971572,24.06
181951,1.6842664,24.06
182072,1.6842664,24.06
182193,1.69635152,24.06
182316,1.69876852,24.06
182439,1.6874892,24.06
182560,1.6995744,24.06
182681,1.68990608,24.06
182804,1.6931288,24.06
182925,1.69796284,24.06
183051,1.6834607,24.06
183175,1.69071168,24.06
183298,1.6866834,24.06
183419,1.68990608,24.06
183542,1.69635152,24.06
183665,1.6850721,24.06
183789,1.6931288,24.06
183910,1.6810436,24.06
184031,1.682655,24.06
184150,1.6891004,24.06
184271,1.6874892,24.06
184392,1.6850721,24.06
184516,1.6971572,24.06
184637,1.682655,24.06
184756,1.682655,24.06
184875,1.69796284,24.06
184998,1.6931288,24.06
185119,1.6794324,24.06
185240,1.69071168,24.06
185363,1.6858778,24.06
185484,1.68990608,24.06
185607,1.6850721,24.06
185731,1.69554584,24.06
185854,1.6947402,24.06
185975,1.6923232,24.06
186095,1.6834607,24.06
186219,1.682655,24.06
186338,1.6858778,24.06
186459,1.6834607,24.06
186583,1.6995744,24.06
186704,1.69876852,24.06
186827,1.6810436,24.06
186948,1.69796284,24.06
187071,1.69796284,24.06
187194,1.6923232,24.06
187314,1.6745982,24.06
187435,1.68990608,24.06
187558,1.6995744,24.06
187679,1.70038,24.06
187797,1.70038,24.06
187915,1.6931288,24.06
188036,1.7011856,24.06
188157,1.6939346,24.06
188278,1.7011856,24.06
188402,1.6874892,24.06
188523,1.69071168,24.06
188646,1.70038,24.06
188764,1.69876852,24.06
188887,1.69635152,24.06
189010,1.69635152,24.06
189133,1.69071168,24.06
189256,1.6939346,24.06
189377,1.6850721,24.06
189501,1.6842664,24.06
189622,1.68990608,24.06
189745,1.6850721,24.06
189869,1.6891004,24.06
189990,1.69554584,24.0
190113,1.70199132,24.0
190236,1.69635152,24.0
190359,1.6939346,24.0
190480,1.69876852,24.0
190603,1.6995744,24.06
190724,1.68990608,24.06
190847,1.69071168,24.06
190970,1.6891004,24.06
191091,1.6891004,24.06
191212,1.6866834,24.06
191333,1.682655,24.06
191452,1.682655,24.06
191571,1.6939346,24.06
191692,1.682655,24.06
191811,1.6858778,24.06
191932,1.6818494,24.06
192053,1.6866834,24.06
192174,1.69635152,24.06
192297,1.6891004,24.06
192418,1.69071168,24.06
192541,1.6874892,24.06
192662,1.69635152,24.06
192785,1.677821,24.06
192904,1.6874892,24.06
193025,1.6850721,24.06
193149,1.680238,24.06
193268,1.6842664,24.06
193389,1.6931288,24.06
193510,1.68990608,24.06
193633,1.6794324,24.06
193754,1.6866834,24.06
193878,1.6947402,24.06
194000,1.6891004,24.06
194121,1.6947402,24.06
194242,1.6923232,24.06
194362,1.6842664,24.06
194483,1.6923232,24.06
194603,1.69635152,24.06
194726,1.69876852,24.06
194849,1.70038,24.06
194967,1.69554584,24.06
195090,1.6891004,24.06
195211,1.6891004,24.06
195332,1.6834607,24.06
195456,1.6834607,24.06
195580,1.69635152,24.06
195703,1.682655,24.06
195822,1.6866834,24.06
195943,1.6850721,24.06
196067,1.69554584,24.06
196190,1.6810436,24.06
196311,1.69635152,24.06
196434,1.6810436,24.06
196555,1.6915176,24.06
196676,1.6858778,24.06
196797,1.6850721,24.06
196921,1.6923232,24.06
197041,1.6939346,24.06
197162,1.6842664,24.06
197283,1.6874892,24.06
197404,1.6866834,24.06
197525,1.6842664,24.06
197646,1.6834607,24.06
197770,1.6842664,24.06
197891,1.682655,24.06
198010,1.6834607,24.06
198134,1.6915176,24.06
198255,1.69071168,24.06
198378,1.68990608,24.06
198501,1.69796284,24.06
198624,1.6866834,24.06
198745,1.6842664,24.06
198866,1.69635152,24.06
198989,1.6891004,24.06
199110,1.6971572,24.06
199270,1.6850721,24.06
199394,1.6939346,24.06
199515,1.6931288,24.06
199636,1.68990608,24.06
199759,1.6874892,24.06
199880,1.680238,24.06
199999,1.70279692,24.06
200122,1.6891004,24.06
200243,1.6810436,24.06
200364,1.6834607,24.06
200488,1.6915176,24.06
200609,1.6915176,24.06
200730,1.6874892,24.06
200851,1.69876852,24.06
200974,1.69071168,24.06
201097,1.6866834,24.06
201218,1.69554584,24.06
201341,1.68990608,24.06
201464,1.6834607,24.06
201588,1.682655,24.06
201707,1.682655,24.06
201826,1.6971572,24.06
201947,1.6866834,24.06
202068,1.6891004,24.06
202189,1.6947402,24.06
202310,1.6858778,24.06
202431,1.6939346,24.06
202552,1.6834607,24.06
202676,1.6834607,24.06
202800,1.6866834,24.0
202921,1.6915176,24.0
203042,1.69554584,24.0
203165,1.6858778,24.0
203286,1.69876852,24.0
203409,1.69071168,24.0
203532,1.69071168,24.0
203655,1.6915176,24.0
203776,1.69071168,24.0
203899,1.69554584,24.0
204022,1.6939346,24.0
204143,1.6858778,24.0
204264,1.682655,24.0
204383,1.69554584,24.0
204506,1.6834607,24.0
204630,1.6850721,24.0
204757,1.69071168,24.0
204880,1.68990608,24.0
205003,1.6850721,24.0
205127,1.6810436,24.0
205248,1.6866834,24.0
205369,1.6947402,24.0
205490,1.69796284,24.0
205613,1.69071168,24.0
205736,1.6931288,24.0
205857,1.6931288,24.06
205978,1.6971572,24.06
206099,1.6923232,24.06
206219,1.6858778,24.06
206340,1.6931288,24.06
206461,1.6971572,24.0
206582,1.6915176,24.0
206703,1.6995744,24.0
206824,1.6891004,24.0
206945,1.69071168,24.0
207068,1.69071168,24.0
207191,1.6915176,24.0
207312,1.6866834,24.0
207433,1.6834607,24.0
207557,1.70279692,24.0
207680,1.6915176,24.0
207801,1.69071168,24.0
207924,1.6891004,24.0
208045,1.70038,24.0
208163,1.6915176,24.0
208284,1.6891004,24.0
208405,1.69554584,24.0
208528,1.6891004,24.0
208649,1.6850721,24.0
208773,1.6915176,24.0
208894,1.6842664,24.0
209015,1.6842664,24.0
209136,1.6874892,24.0
209257,1.6971572,24.0
209378,1.6850721,24.0
209502,1.70038,24.0
209620,1.6842664,24.0
209741,1.7116594,24.0
209862,1.6850721,24.0
209986,1.6939346,24.0
210107,1.6995744,24.0
210228,1.69876852,24.0
210354,1.6939346,24.0
210476,1.6866834,24.0
210597,1.6891004,24.0
210718,1.6866834,24.0
210839,1.68990608,24.0
210962,1.6939346,24.0
211083,1.6939346,24.0
211204,1.6866834,24.0
211325,1.6850721,24.0
211449,1.70440832,24.0
211572,1.6858778,24.0
211693,1.69071168,24.0
211816,1.6971572,24.0
211937,1.69554584,24.0
212060,1.6931288,24.0
212181,1.6874892,24.0
212302,1.6874892,24.0
212423,1.6858778,24.0
212544,1.6842664,24.0
212665,1.69635152,24.0
212788,1.70038,24.0
212906,1.6866834,24.0
213027,1.6971572,24.0
213148,1.6866834,24.0
213269,1.6866834,24.0
213390,1.6891004,24.0
213511,1.6891004,24.0
213632,1.6931288,24.0
213753,1.6842664,24.0
213874,1.6931288,24.0
213995,1.6850721,24.0
214119,1.69876852,24.0
214242,1.6850721,24.0
214366,1.6842664,24.0
214487,1.6891004,24.0
214608,1.6866834,24.0
214729,1.6882948,24.0
214850,1.6874892,24.0
214971,1.68990608,24.0
215094,1.69796284,24.0
215217,1.69071168,24.0
215340,1.6842664,24.0
215461,1.69554584,24.0
215584,1.6915176,24.0
215705,1.6850721,24.0
215829,1.6971572,24.0
215953,1.6923232,24.0
216074,1.6858778,24.0
216195,1.6971572,24.0
216316,1.6931288,24.0
216437,1.6858778,24.0
216558,1.6858778,24.0
216679,1.69796284,24.0
216802,1.6874892,24.0
216923,1.6858778,24.0
217044,1.6874892,24.0
217165,1.6858778,24.0
217286,1.6842664,24.0
217407,1.6931288,24.0
217528,1.6850721,24.0
217652,1.69635152,24.0
217775,1.6939346,24.0
217896,1.680238,24.0
218015,1.69635152,24.0
218138,1.6971572,24.0
218259,1.6737926,24.0
218380,1.6850721,24.0
218504,1.6842664,24.0
218625,1.6874892,24.0
218746,1.70038,24.0
218864,1.6874892,24.0
218985,1.6882948,24.0
219106,1.6834607,24.0
219230,1.69554584,24.0
219353,1.6931288,24.0
219474,1.6810436,24.0
219595,1.6891004,24.0
219716,1.6891004,24.0
219837,1.6939346,24.0
219958,1.6850721,24.0
220082,1.6923232,24.0
220202,1.6874892,24.0
220323,1.6891004,24.0
220444,1.6794324,24.0
220565,1.6939346,24.0
220686,1.6874892,24.0
220807,1.69554584,24.0
220930,1.682655,24.0
221050,1.69796284,24.0
221173,1.6858778,24.0
221294,1.6850721,24.0
221418,1.682655,24.0
221574,1.6810436,24.0
221696,1.69796284,24.0
221819,1.6891004,24.0
221940,1.6842664,24.0
222061,1.6866834,24.0
222182,1.69071168,24.0
222305,1.6834607,24.0
222429,1.6866834,24.0
222550,1.70038,24.0
222668,1.6858778,24.0
222789,1.6891004,24.0
222910,1.6891004,24.0
223031,1.6891004,24.0
223152,1.69635152,24.0
223275,1.6834607,24.0
223399,1.6915176,24.0
223520,1.69876852,24.0
223643,1.68990608,24.0
223766,1.6858778,24.0
223887,1.6915176,24.0
224008,1.69635152,24.0
224131,1.6882948,24.0
224252,1.6931288,24.0
224373,1.6794324,24.0
224494,1.6850721,24.0
224618,1.70199132,24.0
224741,1.69554584,24.0
224864,1.6842664,24.0
224985,1.6866834,24.0
225106,1.6810436,24.0
225227,1.6842664,24.0
225348,1.6866834,24.0
225469,1.682655,24.0
225589,1.6858778,24.0
225710,1.69796284,24.0
225833,1.69796284,24.0
225956,1.680238,24.0
226075,1.69071168,24.0
226198,1.69796284,24.0
226321,1.68990608,24.0
226444,1.6923232,24.0
226564,1.69554584,24.0
226687,1.6939346,24.0
226808,1.69876852,24.0
226931,1.6874892,24.0
227052,1.6874892,24.0
227175,1.6923232,24.0
227296,1.69071168,24.0
227419,1.69876852,24.0
227542,1.6850721,24.0
227666,1.6939346,24.0
227787,1.6882948,24.0
227908,1.6834607,24.0
228032,1.69554584,24.0
228155,1.69635152,24.0
228278,1.6923232,23.94
228399,1.6850721,23.94
228523,1.6850721,23.94
228647,1.6939346,23.94
228768,1.69071168,23.94
228891,1.6866834,23.94
229012,1.6947402,23.94
229133,1.6939346,23.94
229254,1.6882948,23.94
229375,1.6923232,23.94
229495,1.6939346,24.0
229616,1.70038,24.0
229734,1.6995744,24.0
229855,1.70038,24.0
229973,1.6931288,24.0
230094,1.6891004,24.0
230215,1.70279692,23.94
230338,1.69796284,23.94
230461,1.6891004,23.94
230582,1.69635152,23.94
230705,1.69796284,23.94
230828,1.69876852,23.94
230951,1.6850721,23.94
231075,1.70279692,23.94
231198,1.6858778,23.94
231319,1.69876852,23.94
231442,1.6858778,23.94
231563,1.69796284,24.0
231686,1.6891004,24.0
231812,1.6866834,24.0
231933,1.6939346,24.0
232054,1.6931288,24.0
232175,1.6995744,23.94
232296,1.6931288,23.94
232417,1.69796284,23.94
232540,1.69876852,23.94
232667,1.6874892,23.94
232788,1.69071168,23.94
232911,1.6858778,23.94
233032,1.69554584,23.94
233155,1.6923232,23.94
233276,1.6850721,23.94
233400,1.6931288,24.0
233521,1.6858778,24.0
233642,1.69796284,24.0
233765,1.6874892,24.0
233886,1.6915176,24.0
234007,1.69876852,23.94
234130,1.68990608,23.94
234253,1.69876852,23.94
234376,1.69554584,23.94
234499,1.6939346,23.94
234620,1.6874892,23.94
234740,1.6882948,23.94
234860,1.69796284,23.94
234983,1.69554584,23.94
235106,1.6874892,23.94
235227,1.69635152,24.0
235350,1.6971572,24.0
235471,1.6882948,24.0
235592,1.68990608,24.0
235715,1.6850721,24.0
235839,1.6971572,23.94
235960,1.6931288,23.94
236081,1.68990608,23.94
236204,1.6995744,23.94
236325,1.6931288,23.94
236446,1.6874892,23.94
236567,1.69796284,23.94
236690,1.6850721,23.94
236814,1.6971572,23.94
236935,1.7011856,23.94
237056,1.6931288,24.0
237177,1.680238,24.0
237297,1.6923232,24.0
237417,1.6882948,24.0
237538,1.69635152,24.0
237661,1.6891004,24.0
237782,1.6939346,24.0
237903,1.6850721,24.0
238027,1.682655,24.0
238150,1.6842664,24.0
238271,1.6931288,24.0
238392,1.69071168,23.94
238515,1.6923232,23.94
238635,1.6931288,23.94
238756,1.6891004,23.94
238877,1.68990608,23.94
239000,1.6818494,23.94
239121,1.69876852,23.94
239244,1.6834607,23.94
239368,1.6858778,23.94
239489,1.69071168,23.94
239612,1.6915176,23.94
239733,1.682655,23.94
239852,1.6850721,23.94
239976,1.69876852,23.94
240099,1.6850721,23.94
240223,1.69071168,23.94
240346,1.69876852,23.94
240469,1.6923232,23.94
240590,1.682655,23.94
240709,1.69876852,23.94
240832,1.6923232,24.0
240952,1.6939346,24.0
241073,1.6931288,24.0
241194,1.6923232,24.0
241315,1.6915176,24.0
241436,1.68990608,23.94
241559,1.6858778,23.94
241680,1.69796284,23.94
241803,1.6866834,23.94
241924,1.6923232,23.94
242045,1.68990608,23.94
242168,1.6834607,23.94
242292,1.6931288,23.94
242413,1.6915176,23.94
242534,1.6874892,23.94
242655,1.6858778,23.94
242776,1.69554584,23.94
242899,1.6834607,23.94
243023,1.6939346,23.94
243144,1.682655,23.94
243263,1.6923232,23.94
243384,1.6858778,24.0
243546,1.6874892,24.0
243667,1.6915176,24.0
243788,1.6891004,24.0
243909,1.6874892,24.0
244030,1.6874892,23.94
244151,1.6834607,23.94
244275,1.69635152,23.94
244398,1.6834607,23.94
244522,1.6931288,23.94
244643,1.69071168,23.94
244766,1.6971572,23.94
244887,1.6995744,23.94
245008,1.6971572,23.94
245129,1.6995744,23.94
245250,1.6995744,23.94
245371,1.69071168,23.94
245494,1.6850721,23.94
245618,1.6931288,23.94
245739,1.6850721,23.94
245863,1.69554584,23.94
245986,1.69554584,23.94
246109,1.69796284,23.94
246232,1.68990608,23.94
246355,1.6850721,23.94
246479,1.6971572,23.94
246600,1.6923232,23.94
246721,1.6923232,23.94
246841,1.70038,23.94
246959,1.70038,23.94
247077,1.6842664,23.94
247198,1.6842664,23.94
247319,1.69554584,23.94
247442,1.6866834,23.94
247563,1.69635152,23.94
247686,1.6931288,23.94
247807,1.69796284,23.94
247930,1.69876852,23.94
248053,1.6939346,23.94
248174,1.69796284,23.94
248297,1.69876852,23.94
248420,1.6882948,23.94
248541,1.70199132,23.94
248664,1.6923232,23.94
248785,1.69554584,23.94
248911,1.6858778,23.94
249033,1.6874892,23.94
249154,1.69796284,23.94
249277,1.70038,23.94
249395,1.69796284,23.94
249518,1.6858778,23.94
249639,1.6939346,23.94
249760,1.68990608,23.94
249883,1.6923232,23.94
250004,1.69071168,23.94
250127,1.6850721,23.94
250251,1.69876852,23.94
250374,1.6866834,23.94
250495,1.69796284,23.94
250618,1.69635152,23.94
250741,1.6842664,23.94
250862,1.6995744,23.94
250983,1.6842664,23.94
251104,1.70199132,23.94
251227,1.6915176,23.94
251348,1.70199132,23.94
251471,1.6882948,23.94
251592,1.6931288,23.94
251713,1.69554584,23.94
251836,1.69635152,23.94
251959,1.69635152,23.94
252082,1.6931288,23.94
252203,1.70038,23.94
252321,1.69796284,23.94
252444,1.69554584,23.94
252567,1.6891004,23.94
252688,1.70199132,23.94
252811,1.69635152,23.94
252934,1.69635152,23.94
253057,1.6874892,23.94
253178,1.6923232,23.94
253299,1.69796284,23.94
253422,1.69635152,23.94
253545,1.6866834,23.94
253667,1.6923232,23.94
253787,1.69554584,23.94
253910,1.70038,23.94
254028,1.69635152,23.94
254151,1.6882948,23.94
254275,1.69876852,23.94
254399,1.6834607,23.94
254523,1.69554584,23.94
254646,1.69635152,23.94
254769,1.70038,23.94
254887,1.6850721,23.94
255011,1.70038,23.94
255129,1.69071168,23.94
255252,1.70199132,23.94
255375,1.6850721,23.94
255499,1.6858778,23.94
255620,1.6915176,23.94
255741,1.6858778,23.94
255862,1.6866834,23.94
255983,1.6931288,23.94
256104,1.6923232,23.94
256224,1.6842664,23.94
256345,1.70279692,23.94
256468,1.69554584,23.94
256591,1.69876852,23.94
256714,1.6858778,23.94
256835,1.6842664,23.94
256956,1.6923232,23.94
257076,1.6939346,23.94
257197,1.6923232,23.94
257317,1.6834607,23.94
257441,1.6842664,23.94
257562,1.6971572,23.94
257683,1.6858778,23.94
257804,1.6891004,23.94
257925,1.6874892,23.94
258046,1.6874892,23.94
258167,1.6874892,23.94
258288,1.6931288,23.94
258409,1.6866834,23.94
258530,1.69796284,23.94
258653,1.70199132,23.94
258776,1.68990608,23.94
258900,1.69635152,23.94
259023,1.68990608,23.94
259146,1.69876852,23.94
259269,1.6971572,23.94
259390,1.6866834,23.94
259511,1.6874892,23.94
259636,1.69635152,23.94
259759,1.6971572,23.94
259880,1.6834607,23.94
260004,1.69554584,23.94
260127,1.6923232,23.94
260247,1.70279692,23.94
260371,1.6915176,23.94
260492,1.69796284,23.94
260615,1.6858778,23.94
260737,1.682655,23.94
260856,1.6923232,23.94
260977,1.69876852,23.94
261100,1.6866834,23.94
261222,1.6866834,23.94
261343,1.6971572,23.94
261464,1.6834607,23.94
261588,1.69876852,23.94
261711,1.682655,23.94
261831,1.6842664,23.94
261953,1.6891004,23.94
262073,1.69554584,23.94
262196,1.682655,23.94
262315,1.6915176,23.94
262436,1.6882948,23.94
262556,1.69796284,23.94
262679,1.6915176,23.94
262800,1.6995744,23.94
262921,1.6939346,23.94
263042,1.69796284,23.94
263165,1.6923232,23.94
263285,1.6842664,23.94
263406,1.6874892,23.94
